sale_id,dealer_id,sale_date,vehicle_model,vehicle_type,customer_id,revenue
667760c9-f92d-45e0-b5c4-34c10aa6e992,432da222-2798-454d-9c33-668fde139327,8/24/2024,Summit SUV,Truck,CUST373016,28458
8a54e333-3f33-48dd-a778-6bfea9ea7efe,7fc6045d-a601-4537-b66d-dfae3121ac73,6/21/2025,Pulse Hatch,EV,CUST555747,29319
c85c3819-3b0e-4411-a789-42885ae76796,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,1/13/2024,Urban Compact,Coupe,CUST599104,70693
3dfccb0d-7fc1-43d8-8c31-864c307b91c5,fb5ae97b-dc89-4cb1-b175-bd6b105864b2,1/19/2026,Falcon X,SUV,CUST579314,44328
2bb296c5-669c-4df7-977d-e1926ff627c3,a77928ed-1d1e-4319-b3b5-b422632c9b34,2/5/2026,Titan Truck,Sedan,CUST703243,53758
581d2e90-049a-474e-af9c-5898b4f85ca7,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,4/17/2025,Nova EV,EV,CUST845222,24035
06f8e511-ed2b-4b61-bad7-82c5bb04d578,432da222-2798-454d-9c33-668fde139327,6/6/2025,Falcon X,EV,CUST284611,94699
77e40ba6-d841-4695-985c-6df0006795a2,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,9/19/2024,Pulse Hatch,SUV,CUST836454,28877
0955cef5-3a04-4b67-9fea-d87c2acf1a23,432da222-2798-454d-9c33-668fde139327,12/19/2025,Summit SUV,Sedan,CUST962970,51599
05ed694c-f188-48df-a6ae-25e2f980d501,7fc6045d-a601-4537-b66d-dfae3121ac73,5/13/2025,Urban Compact,SUV,CUST731073,77691
e36c2520-27c8-4ec9-83f1-8c12e4fbbaad,2c7b077c-77e6-4d66-a8ec-6406334ff450,4/19/2025,Nova EV,Hatchback,CUST946561,92183
6a728861-acda-4004-9272-c83ef0240f39,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,8/19/2024,Summit SUV,Hatchback,CUST994251,34439
91f26f3c-7440-4047-9990-320a98a6950f,fb5ae97b-dc89-4cb1-b175-bd6b105864b2,11/8/2025,Titan Truck,Truck,CUST424023,61136
ab15a830-50a8-472e-b6da-0337be8c69fa,7fc6045d-a601-4537-b66d-dfae3121ac73,6/13/2024,Summit SUV,SUV,CUST497430,40671
a774fd0f-0cd9-434b-95cf-0153c6cb04b5,fb5ae97b-dc89-4cb1-b175-bd6b105864b2,7/19/2025,Titan Truck,Coupe,CUST969065,75333
d7925484-1036-427f-ad67-b68448dbe56f,2c7b077c-77e6-4d66-a8ec-6406334ff450,8/26/2025,Summit SUV,Truck,CUST980833,25606
cd17f8ca-1bdc-4326-b1b4-26c5d387c22c,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,7/26/2024,Titan Truck,Sedan,CUST415267,30998
a32d6e35-0dc8-483f-b8bd-e3004cf460a5,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,1/18/2025,Pulse Hatch,Coupe,CUST529280,52386
ded184d9-af5f-4472-8321-a80dea917810,fb5ae97b-dc89-4cb1-b175-bd6b105864b2,9/2/2024,Titan Truck,EV,CUST328417,49592
7d24d669-d5d3-4c38-8e31-cb29ec038fe7,82672c5c-a23c-4843-b65d-bcb1edaa5356,1/2/2026,Terra SUV,Sedan,CUST856735,46242
9e4f4f9d-6479-4e8d-802b-ef2001e3d1bf,a77928ed-1d1e-4319-b3b5-b422632c9b34,1/8/2025,Apex Coupe,Truck,CUST806681,78580
5aa31dcb-f3e6-4bb7-a1a1-4f9bb1935d6e,432da222-2798-454d-9c33-668fde139327,4/19/2025,Nova EV,Coupe,CUST964382,40212
311a74cb-c683-4149-ab6c-91331afb13d6,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,5/23/2025,Falcon X,SUV,CUST106396,70541
690520fa-728b-4670-93a5-307fe9decf52,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,11/21/2025,Urban Compact,EV,CUST170785,39691
093f78c4-dd71-43be-86c3-3b3052ad6a07,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,7/19/2024,Nova EV,Truck,CUST795531,64869
3b1bb263-a899-4a00-b090-75caf5e21ab2,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,6/16/2024,Falcon X,Truck,CUST950133,90696
4b666547-cd42-4139-a5fe-9eb6aa7550ab,fb5ae97b-dc89-4cb1-b175-bd6b105864b2,3/9/2024,Pulse Hatch,EV,CUST824273,75119
c6c98c99-8354-4211-a5fb-11b2a53e0941,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,1/29/2025,Terra SUV,SUV,CUST523849,79414
42056e1e-8bb5-44f3-91b9-83f11280cd4b,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,5/4/2025,Velocity Sedan,Sedan,CUST475797,72271
1cdfd463-a002-439e-9601-f4459a447d48,7fc6045d-a601-4537-b66d-dfae3121ac73,3/3/2024,Titan Truck,SUV,CUST718191,79093
3407a665-7ff9-4386-ae55-8f3bb4c82bb3,432da222-2798-454d-9c33-668fde139327,2/18/2026,Terra SUV,Truck,CUST478136,22283
d853094e-d83e-41d2-818b-e0cd4258b7e3,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,9/13/2025,Urban Compact,SUV,CUST978597,35030
413386f1-091e-4d39-8de7-21880a7aa27f,a77928ed-1d1e-4319-b3b5-b422632c9b34,7/20/2024,Velocity Sedan,Coupe,CUST407690,62926
bf7ca318-5097-42b8-b0b0-d5af578ffe79,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,5/30/2024,Urban Compact,Truck,CUST368955,83036
097d9ff9-30b5-4f34-a924-b7e17bf2f8e8,432da222-2798-454d-9c33-668fde139327,8/18/2024,Ranger Truck,SUV,CUST150739,42210
98d8965b-3780-4726-8b83-42f720fe68ce,2c7b077c-77e6-4d66-a8ec-6406334ff450,1/3/2024,Velocity Sedan,Sedan,CUST592601,21940
c4a712c3-124a-441a-bb02-21ec64c6f44d,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,4/3/2025,Terra SUV,Hatchback,CUST101663,20510
e605edb2-bded-493b-b2c6-6cbe35b0cdc5,432da222-2798-454d-9c33-668fde139327,2/6/2025,Ranger Truck,EV,CUST780195,61570
5e5028a6-5cde-4ab7-a5cc-2b5b9f49d920,a77928ed-1d1e-4319-b3b5-b422632c9b34,5/2/2025,Terra SUV,EV,CUST776368,30912
101e351f-8e5d-43f9-9e87-25c6fb6ff378,2c7b077c-77e6-4d66-a8ec-6406334ff450,1/14/2026,Urban Compact,Coupe,CUST785023,53195
dcae16ff-fdae-4f17-9289-ce0e32d31203,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,3/6/2024,Urban Compact,SUV,CUST163619,76136
e12d8750-f8ce-4de3-b458-53c099a84d69,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,4/29/2024,Summit SUV,Sedan,CUST445174,86257
191c2ddc-4d3b-4ad8-b8e7-f3d82b0a268f,fb5ae97b-dc89-4cb1-b175-bd6b105864b2,4/22/2025,Pulse Hatch,SUV,CUST184376,42806
1675ce02-3c10-4d36-96bf-0d7c095e1c73,432da222-2798-454d-9c33-668fde139327,4/4/2025,Nova EV,Truck,CUST830200,24082
c9e4ab71-c368-4a47-bede-c8f361e93a1b,82672c5c-a23c-4843-b65d-bcb1edaa5356,12/27/2024,Ranger Truck,Hatchback,CUST476145,61343
f2aa702e-36d8-48a9-b36a-547945af6c80,432da222-2798-454d-9c33-668fde139327,11/7/2025,Terra SUV,Truck,CUST590106,41924
8f0bc01e-0a90-403f-9600-f88a8b653548,82672c5c-a23c-4843-b65d-bcb1edaa5356,8/29/2024,Pulse Hatch,Truck,CUST115507,37230
fb50768e-ccd7-4057-a15c-dddd3ef61707,fb5ae97b-dc89-4cb1-b175-bd6b105864b2,7/4/2025,Urban Compact,Sedan,CUST515772,90099
f84c8810-4ac1-4d47-8fdf-a313463f96c5,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,8/18/2024,Nova EV,Hatchback,CUST522810,53694
bc1e0b8d-7cc0-436e-b5b6-8717dbb6bf03,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,8/7/2024,Pulse Hatch,EV,CUST577474,38838
61d44a8d-cd7f-4f41-ae4b-8be3ec3caf79,432da222-2798-454d-9c33-668fde139327,3/16/2024,Falcon X,Sedan,CUST106559,37778
3aa5c835-cbda-4041-8f26-1f1b2f7fcdad,a77928ed-1d1e-4319-b3b5-b422632c9b34,3/29/2024,Velocity Sedan,Sedan,CUST391634,63164
d7650eb0-7e16-4559-897b-6430ef64ac4c,432da222-2798-454d-9c33-668fde139327,12/7/2024,Ranger Truck,SUV,CUST103207,32220
825f8142-1fb8-48e2-9fe6-762b52443d19,7fc6045d-a601-4537-b66d-dfae3121ac73,6/3/2025,Pulse Hatch,Coupe,CUST120633,27994
63ed055e-8751-4bf0-867c-ec2f8e95502b,82672c5c-a23c-4843-b65d-bcb1edaa5356,7/11/2025,Falcon X,Hatchback,CUST794624,68010
8c99de5d-c75b-416e-8940-c69cff989030,432da222-2798-454d-9c33-668fde139327,4/14/2025,Falcon X,Truck,CUST214511,80520
e692f60f-b431-4747-808b-2c2ebf831709,2c7b077c-77e6-4d66-a8ec-6406334ff450,11/15/2025,Velocity Sedan,SUV,CUST471090,87877
cdf533a7-361f-4883-99f0-139ccf9b5c94,2c7b077c-77e6-4d66-a8ec-6406334ff450,2/6/2025,Pulse Hatch,Hatchback,CUST775342,35127
0b65ab6f-86ff-44e3-a8c5-8e17a5b7b44b,a77928ed-1d1e-4319-b3b5-b422632c9b34,6/25/2025,Falcon X,Sedan,CUST498518,54334
7f6ceb9e-fa30-4fbe-b6a3-bb75c244108f,82672c5c-a23c-4843-b65d-bcb1edaa5356,1/7/2026,Ranger Truck,SUV,CUST619142,87487
c6ae73cc-ac41-4bff-a3df-8fa68ff5eacb,7fc6045d-a601-4537-b66d-dfae3121ac73,1/16/2025,Urban Compact,EV,CUST199928,83070
da158649-1a30-478a-a008-9393c32ba5f3,a77928ed-1d1e-4319-b3b5-b422632c9b34,3/4/2024,Velocity Sedan,Coupe,CUST265015,63577
034ebc69-0426-4209-8060-5db29a8f1c98,a77928ed-1d1e-4319-b3b5-b422632c9b34,3/11/2024,Urban Compact,Sedan,CUST634540,29856
289ca414-1735-4c96-a954-6e6b9ded52d4,a77928ed-1d1e-4319-b3b5-b422632c9b34,4/28/2025,Summit SUV,Coupe,CUST200900,59971
57210bba-428a-48ae-9541-397f4c277e62,82672c5c-a23c-4843-b65d-bcb1edaa5356,3/30/2025,Terra SUV,EV,CUST151056,66230
6c0728f1-e625-4ea4-b52a-da9cf2c0f8d1,7fc6045d-a601-4537-b66d-dfae3121ac73,2/16/2026,Summit SUV,Sedan,CUST230532,44605
d8917f60-9b50-4f13-a3cd-5f5a74a2e446,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,7/31/2025,Velocity Sedan,SUV,CUST458516,40791
c7325254-05e8-4c0b-835d-0dcd4d005688,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,4/30/2024,Pulse Hatch,Truck,CUST402859,52788
50d49eeb-52a5-49af-9a75-944dcbb8ea43,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,1/18/2026,Terra SUV,Coupe,CUST323078,67554
b53e6f8c-7d92-41d8-9a95-df849902b0f9,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,10/22/2025,Urban Compact,EV,CUST955690,36903
fec0d6bd-6ebc-4f7d-924e-53dcc071dc0a,a77928ed-1d1e-4319-b3b5-b422632c9b34,7/28/2025,Falcon X,Hatchback,CUST241987,69963
aa07906b-06ad-459c-87a6-1b8e40f94fbe,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,4/15/2025,Titan Truck,EV,CUST757056,50289
8d78fec7-8dd2-4944-8c91-b7a5bb21a93f,a77928ed-1d1e-4319-b3b5-b422632c9b34,12/22/2025,Summit SUV,SUV,CUST448572,42335
3892dc66-35bb-4d05-8b46-a106fd0babda,a77928ed-1d1e-4319-b3b5-b422632c9b34,9/26/2025,Falcon X,Hatchback,CUST925237,49766
ace1d0bd-79e5-4601-a1c2-1f2a4d976a99,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,9/27/2024,Urban Compact,Hatchback,CUST826064,51957
db7d14e6-9de6-4a58-bbb8-67e130ff662a,82672c5c-a23c-4843-b65d-bcb1edaa5356,11/26/2025,Titan Truck,Coupe,CUST399898,86493
72015324-39db-4369-91ea-6a69e5b969c9,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,5/26/2025,Pulse Hatch,Sedan,CUST798441,51164
8606347e-eef1-4432-ac6c-63a361d4c6b9,82672c5c-a23c-4843-b65d-bcb1edaa5356,3/31/2024,Titan Truck,SUV,CUST213479,94147
59118c41-9fb9-41b0-b624-695b90aaa1ee,a77928ed-1d1e-4319-b3b5-b422632c9b34,4/30/2025,Falcon X,EV,CUST978603,38133
f96dd698-f881-4fd0-85b0-fc4d42fdcbe5,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,2/20/2025,Falcon X,SUV,CUST653996,31812
4879ce24-c844-421f-8593-ba774b56cc48,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,5/12/2025,Pulse Hatch,Hatchback,CUST521433,25759
c0dada26-ba85-4e65-afa1-978bfb348229,fb5ae97b-dc89-4cb1-b175-bd6b105864b2,1/21/2024,Velocity Sedan,SUV,CUST478735,75386
cac829fe-6bcd-4c4b-bace-f729ccda588a,82672c5c-a23c-4843-b65d-bcb1edaa5356,7/3/2025,Nova EV,SUV,CUST192780,67051
e7b67587-8c97-4bfa-ab71-2929f4b4fe0f,a77928ed-1d1e-4319-b3b5-b422632c9b34,4/20/2025,Apex Coupe,Truck,CUST165159,62443
f26a286e-5a19-4a52-8caf-fb9d3cf3f205,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,9/21/2025,Titan Truck,Coupe,CUST380927,49241
ab2b0709-f042-46e5-88bd-61a4f96c9ec9,a77928ed-1d1e-4319-b3b5-b422632c9b34,5/30/2025,Apex Coupe,Truck,CUST351934,51241
39c975fa-2686-45a8-b953-ac2e374d2b19,432da222-2798-454d-9c33-668fde139327,7/31/2025,Falcon X,SUV,CUST754757,72719
b83942af-63e7-430e-88d2-b8ef7f6a4f03,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,10/19/2024,Ranger Truck,SUV,CUST475388,42107
d450d46e-df1f-46d5-8957-8b0dde3e8e8a,2c7b077c-77e6-4d66-a8ec-6406334ff450,3/7/2024,Terra SUV,Sedan,CUST582551,39555
beb461d7-ee33-45d6-92f3-e639f2a88836,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,2/15/2025,Urban Compact,SUV,CUST261327,79451
abbb245e-8d1c-4879-ba28-0490b383087c,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,3/16/2025,Velocity Sedan,Truck,CUST720096,42310
8aad48d1-100e-4212-9074-1a04e9b9890d,a77928ed-1d1e-4319-b3b5-b422632c9b34,7/31/2024,Urban Compact,Hatchback,CUST602410,60286
f2a686bb-9ccc-4d33-972e-40bed355c38f,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,10/1/2025,Summit SUV,Sedan,CUST955607,56757
01f8a895-bc8d-48f5-a8cd-62ccacc422ea,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,1/23/2024,Velocity Sedan,Hatchback,CUST201337,18310
7e34870d-adaf-4454-8cf3-797fe74e75c7,432da222-2798-454d-9c33-668fde139327,6/24/2024,Titan Truck,Hatchback,CUST651167,74199
081ecaa3-8cac-4462-90ca-bcf86d4ef09b,fb5ae97b-dc89-4cb1-b175-bd6b105864b2,7/6/2024,Falcon X,Sedan,CUST432311,61822
0aaed265-0b9b-40ba-ad7d-f90abe7a78cd,432da222-2798-454d-9c33-668fde139327,8/5/2024,Velocity Sedan,Coupe,CUST867765,44692
96451ab1-6c87-4ee8-9f59-2e5797b6b0ce,2c7b077c-77e6-4d66-a8ec-6406334ff450,11/13/2024,Falcon X,Sedan,CUST574453,54040
902ce362-817d-4711-9bb0-e4710b08cd09,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,1/21/2025,Apex Coupe,Hatchback,CUST372829,26783
1b3c9a03-4daf-42f7-85d4-7fc69c53dd08,a77928ed-1d1e-4319-b3b5-b422632c9b34,5/17/2025,Apex Coupe,EV,CUST195090,66011
9bd2b5b2-63a0-4ca3-9c4c-97ac7d3d4b36,432da222-2798-454d-9c33-668fde139327,3/16/2024,Urban Compact,Coupe,CUST932271,59227
01a3b252-6311-4ffd-8c89-fc42a3e305bc,fb5ae97b-dc89-4cb1-b175-bd6b105864b2,11/15/2024,Urban Compact,EV,CUST887262,64652
e103c9b0-b6a3-4602-8d93-ca361505d6cf,82672c5c-a23c-4843-b65d-bcb1edaa5356,12/23/2025,Falcon X,Hatchback,CUST920298,29732
07a70e0d-8908-4f25-9b5c-11165d4aae85,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,1/5/2025,Velocity Sedan,SUV,CUST277748,37155
addde9d2-83f3-4ee8-95e5-d6b94425fd19,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,1/5/2025,Velocity Sedan,EV,CUST711823,84324
8604d395-8b25-4a18-b1c3-af15605c47f9,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,7/19/2024,Urban Compact,SUV,CUST774928,43187
a9193a53-d2d7-4313-850b-08bf33ec50ea,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,7/23/2024,Velocity Sedan,Truck,CUST868771,76907
d8eecb7d-6f35-47f8-9be9-b146b8361279,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,2/11/2025,Apex Coupe,Sedan,CUST533051,75654
c318fda7-1613-4c1d-bb2b-f5da6afb0836,2c7b077c-77e6-4d66-a8ec-6406334ff450,3/30/2025,Nova EV,EV,CUST901429,70695
ab795261-b1f7-4e46-a6d3-4f2037859e03,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,1/13/2024,Titan Truck,Truck,CUST797533,40128
30e93fdf-0644-45ec-90f9-afad2a7620fd,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,4/3/2025,Terra SUV,Truck,CUST957108,49029
a89e0d16-752e-42b5-a673-bd053dfe3c16,432da222-2798-454d-9c33-668fde139327,10/7/2024,Falcon X,Truck,CUST174864,88194
f821ad4f-d933-425f-89c9-dba5a06b1e64,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,7/1/2025,Titan Truck,Truck,CUST624371,20887
82b85df2-f82d-4099-ad3f-194132b96755,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,7/18/2024,Pulse Hatch,Truck,CUST891406,28062
2e340133-938a-4d68-8999-2d30997ca359,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,12/25/2025,Urban Compact,Hatchback,CUST888402,31447
bb9e7396-9d64-44ba-b46e-ec92336dba83,7fc6045d-a601-4537-b66d-dfae3121ac73,5/15/2024,Ranger Truck,EV,CUST941021,24806
3bb05d25-e789-49e6-bfe3-b8f55ae18b37,432da222-2798-454d-9c33-668fde139327,2/22/2024,Falcon X,SUV,CUST647770,76202
3386827b-abff-4581-88dd-6563557643a2,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,8/13/2025,Nova EV,Sedan,CUST805585,42486
46601223-1856-407c-93bf-34c5c1d75108,a77928ed-1d1e-4319-b3b5-b422632c9b34,11/18/2025,Pulse Hatch,SUV,CUST706057,52118
9a7128fd-a392-4168-bb66-f83aadaa841c,432da222-2798-454d-9c33-668fde139327,6/1/2025,Apex Coupe,Hatchback,CUST377810,21799
903627b8-26a4-4efc-9896-c879084ce850,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,10/18/2025,Urban Compact,Coupe,CUST645097,49523
8a3b57b9-24d0-4d52-a3ec-ca8be9f0a381,7fc6045d-a601-4537-b66d-dfae3121ac73,7/27/2025,Ranger Truck,Truck,CUST212226,65976
1bd6a654-fa0e-4fca-9b0a-3a5320f9f8fe,432da222-2798-454d-9c33-668fde139327,1/31/2024,Ranger Truck,Hatchback,CUST700955,82803
0a068d7f-4694-4677-9fb4-500c4e9df6f9,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,10/18/2024,Ranger Truck,Hatchback,CUST542666,69509
11749b49-3c45-4c21-8878-32f44f999cfd,2c7b077c-77e6-4d66-a8ec-6406334ff450,9/11/2025,Nova EV,EV,CUST853994,37020
77125247-7fa1-47f9-80f0-d38d09a45387,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,10/18/2025,Terra SUV,Hatchback,CUST652427,60328
74d58aff-e187-447b-83d4-ed9cfc7fef9b,2c7b077c-77e6-4d66-a8ec-6406334ff450,6/22/2025,Terra SUV,Coupe,CUST902422,71612
aa8cf506-c622-488a-aaad-1b39a7bf5298,82672c5c-a23c-4843-b65d-bcb1edaa5356,5/10/2025,Urban Compact,Sedan,CUST933559,50944
c576ec63-9bb1-4d6a-ae14-fa7326f646a7,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,2/13/2025,Summit SUV,Truck,CUST334894,38366
24c47d56-7604-4218-b7e8-faaa1e03eba6,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,12/31/2025,Summit SUV,EV,CUST188422,29717
25efca3e-7b19-43af-9e50-81cfc233cbeb,432da222-2798-454d-9c33-668fde139327,1/29/2025,Ranger Truck,Truck,CUST382337,55383
bdb71789-37db-4f05-91e7-2db6c33450c8,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,12/6/2025,Titan Truck,Hatchback,CUST734051,83878
ad6b3abe-61f4-4867-b5db-b1fd02829077,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,11/8/2024,Velocity Sedan,EV,CUST872047,61131
95bf7d31-4910-4914-b7e7-a2b4236e19c6,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,8/21/2025,Nova EV,EV,CUST851608,19888
cb1f8977-1373-4b64-a679-649842217f72,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,10/7/2024,Terra SUV,Truck,CUST274678,45714
4cc5ccab-6393-4e7e-b74d-f695983c717f,fb5ae97b-dc89-4cb1-b175-bd6b105864b2,10/20/2025,Ranger Truck,Coupe,CUST668809,67253
ecd9454c-ddd0-4180-b3a7-05b2cb0e1f09,82672c5c-a23c-4843-b65d-bcb1edaa5356,12/15/2024,Summit SUV,Hatchback,CUST398204,71231
cdf9c17e-f37d-4241-bf90-88a7e844a47c,a77928ed-1d1e-4319-b3b5-b422632c9b34,5/3/2024,Summit SUV,Coupe,CUST565030,58008
f5e9cadb-9ce9-401c-93fb-5a80cf5dfa9d,2c7b077c-77e6-4d66-a8ec-6406334ff450,4/29/2024,Pulse Hatch,Hatchback,CUST571883,26063
1a7c0aa3-7a86-4067-a2d3-91766bdeedf9,a77928ed-1d1e-4319-b3b5-b422632c9b34,1/16/2024,Terra SUV,SUV,CUST350412,75909
582a6fba-b4f1-4307-a24d-fcd960322514,7fc6045d-a601-4537-b66d-dfae3121ac73,6/24/2025,Pulse Hatch,Truck,CUST619747,90877
8c3a73ba-38c6-4a53-8094-7bd6722c6687,a77928ed-1d1e-4319-b3b5-b422632c9b34,12/28/2025,Terra SUV,Hatchback,CUST499351,27340
522bf302-8e0b-4a3d-bf8d-bf31822d1e05,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,4/30/2024,Velocity Sedan,EV,CUST256446,22130
217a75ea-bf85-4dbf-9b52-f8708c942b6e,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,4/29/2024,Summit SUV,Coupe,CUST492507,43729
97fe93e3-7ba8-4981-85d0-8cdbd16f1a49,7fc6045d-a601-4537-b66d-dfae3121ac73,6/2/2024,Falcon X,Truck,CUST507517,26505
443c84fe-930e-4999-8172-2cd56ea7f051,82672c5c-a23c-4843-b65d-bcb1edaa5356,9/16/2025,Nova EV,Sedan,CUST974621,65429
48be25b6-f1d3-4451-9435-32f9b6c8c685,82672c5c-a23c-4843-b65d-bcb1edaa5356,6/21/2024,Velocity Sedan,Coupe,CUST787309,36483
e9522702-7908-4b1d-bfe5-d5dbc63d537a,82672c5c-a23c-4843-b65d-bcb1edaa5356,6/1/2024,Summit SUV,Coupe,CUST268478,94530
b4019940-6042-4999-89d4-4cbee6502749,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,9/7/2025,Falcon X,Hatchback,CUST574720,35450
a7f6070b-057d-40dd-babc-b855d01009c0,2c7b077c-77e6-4d66-a8ec-6406334ff450,9/19/2025,Summit SUV,EV,CUST471998,53492
988756fb-b84d-4f8a-9c4e-1c58161b5c14,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,1/6/2025,Nova EV,Hatchback,CUST182318,91304
1e9534e4-e220-48b3-a1ff-1d01b8ac06dd,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,3/12/2025,Pulse Hatch,EV,CUST179525,33366
a03fa674-67c5-465d-917a-e60b207afca3,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,2/15/2024,Terra SUV,SUV,CUST612098,25415
84e183b4-3991-40f7-808f-65a10ff04816,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,6/21/2025,Titan Truck,Coupe,CUST903070,79140
c687a908-4727-4ec2-ae78-f865e6834345,2c7b077c-77e6-4d66-a8ec-6406334ff450,10/29/2024,Nova EV,EV,CUST608653,26874
27e5d361-be6f-4e6b-81b9-b625ceed7e43,82672c5c-a23c-4843-b65d-bcb1edaa5356,8/12/2025,Summit SUV,Hatchback,CUST550389,34775
f3152f9f-fd99-4885-98ef-1d34b71a31e4,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,12/5/2024,Ranger Truck,Sedan,CUST889139,83196
f721eb58-4924-4f31-8969-f87c25b16aff,82672c5c-a23c-4843-b65d-bcb1edaa5356,1/29/2026,Nova EV,Coupe,CUST673337,26055
849b0522-758f-492e-ab23-486638428ba2,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,10/15/2025,Pulse Hatch,Coupe,CUST850307,64473
f0e27f71-feba-49e1-bd03-f9f7a6fe7b03,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,4/26/2025,Titan Truck,EV,CUST418924,52420
360a4cd3-7611-4c56-863a-561665bc5d57,2c7b077c-77e6-4d66-a8ec-6406334ff450,10/9/2025,Nova EV,SUV,CUST715036,50192
41a0d675-8dd7-498d-a576-8bd7bb96c4e4,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,8/5/2024,Falcon X,SUV,CUST174470,42324
54fa6a3d-8209-4eb8-9f5a-2b541774a05f,432da222-2798-454d-9c33-668fde139327,5/12/2024,Titan Truck,EV,CUST291523,47983
8cd2ca35-70a4-4d84-a75d-544b81c14664,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,9/13/2024,Ranger Truck,Coupe,CUST472231,68318
93ce1435-bc08-4f62-be1e-5985c2731090,fb5ae97b-dc89-4cb1-b175-bd6b105864b2,6/10/2025,Nova EV,EV,CUST604189,88802
9969beb7-ad39-44fb-9403-267ca2e86125,2c7b077c-77e6-4d66-a8ec-6406334ff450,3/8/2024,Titan Truck,Hatchback,CUST827207,65927
ab233394-82bc-40f6-a9d8-f60d917ca026,7fc6045d-a601-4537-b66d-dfae3121ac73,4/26/2024,Apex Coupe,SUV,CUST773300,66865
f1936cb4-4c36-4649-a6b3-ea66025de0fc,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,6/13/2025,Velocity Sedan,Truck,CUST756796,59674
